countrycode,year,country,year,index25a,index5a,index75a,index10a,index125a,index15a,alternate,efw_index_1,efw_index_1_int,democ,polity2,durable,christian_int,gdppc,netoda_gdp_cons,resource_rent,gdpg,legor_uk,legor_fr,legor_ge,legor_sc,legor_so,warDummy,gini_disp,coup,countrycode,lngdp,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,min_legor_uk,l_index25a,l5_index25a,l_index5a,l5_index5a,l_index75a,l5_index75a,l_index10a,l5_index10a,l_index125a,l5_index125a,l_index15a,l5_index15a,l_netoda_gdp_cons,l5_netoda_gdp_cons,l_resource_rent,l5_resource_rent,l_gdpg,l5_gdpg,l_lngdp,l5_lngdp,l_alternate,l5_alternate,l_christian_int,l5_christian_int,l_warDummy,l5_warDummy,l_legor_fr,l5_legor_fr,l_coup,l5_coup,l_gini_disp,l5_gini_disp,l_min_legor_uk,l5_min_legor_uk,sample_full,sample_full5
Angola,2010.0,Angola,2010.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,5.420828,5.420827865600586,2.0,-2.0,13.0,1.0,2993.421,0.339468,38.16231,4.398376,0.0,1.0,0.0,0.0,0.0,0.0,48.9,0.0,Angola,8.004172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.36809558,1.011473,30.311466,42.760075,0.86,15.03,7.9940643,7.785152,-2.0,-2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,48.9,49.6,0.0,0.0,1,1
Angola,2011.0,Angola,2011.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,5.0015373,5.001537322998047,2.0,-2.0,14.0,1.0,2983.0327,0.26379892,39.02268,3.472053,0.0,1.0,0.0,0.0,0.0,0.0,49.0,0.0,Angola,8.000696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.339468,0.3557862,38.16231,40.753445,4.398376,11.55,8.004172,7.8585343,-2.0,-2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,48.9,49.3,0.0,0.0,1,1
Angola,2012.0,Angola,2012.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,5.470743,5.470743179321289,2.0,-2.0,15.0,1.0,3118.3438,0.30990854,34.731007,8.542107,0.0,1.0,0.0,0.0,0.0,0.0,49.0,0.0,Angola,8.045057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.26379892,0.4458659,39.02268,45.881176,3.472053,14.01,8.000696,7.9532547,-2.0,-2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,49.0,49.1,0.0,0.0,1,1
Angola,2013.0,Angola,2013.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,5.161267,5.161266803741455,2.0,-2.0,16.0,1.0,3152.7043,0.33739814,29.400045,4.954613,0.0,1.0,0.0,0.0,0.0,0.0,49.1,0.0,Angola,8.056016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.30990854,0.5405071,34.731007,52.560772,8.542107,11.17,8.045057,8.022436,-2.0,-2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,49.0,48.9,0.0,0.0,1,1
Angola,2014.0,Angola,2014.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,5.071419,5.071418762207031,2.0,-2.0,17.0,1.0,3185.1223,0.2636474,22.124249,4.8225594,0.0,1.0,0.0,0.0,0.0,0.0,49.2,0.0,Angola,8.066246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.33739814,0.36809558,29.400045,30.311466,4.954613,0.86,8.056016,7.9940643,-2.0,-2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,49.1,48.9,0.0,0.0,1,1
Angola,2015.0,Angola,2015.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,5.6903715,5.690371513366699,2.0,-2.0,18.0,1.0,3100.8306,0.48316142,13.305675,0.94357157,0.0,1.0,0.0,0.0,0.0,0.0,49.2,0.0,Angola,8.039425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.2636474,0.339468,22.124249,38.16231,4.8225594,4.398376,8.066246,8.004172,-2.0,-2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,49.2,48.9,0.0,0.0,1,1
Argentina,1971.0,Argentina,1971.0,-2.8800893,-4.3282447,-5.206308,-5.7481833,-6.155281,-6.5091105,-1.8148148,,4.047094297409103,0.0,-9.0,5.0,1.0,9628.038,0.01232618,0.43636924,5.658131,0.0,1.0,0.0,0.0,0.0,0.0,35.9,0.0,Argentina,9.172435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7052245,,-4.061252,,-4.8746476,,-5.3636823,,-5.728846,,-6.05354,,-0.015352941,-0.064005524,0.3011807,,3.0456433,-0.65972614,9.133232,8.9946,-1.761194,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,36.0,36.0,0.0,0.0,1,0
Argentina,1972.0,Argentina,1972.0,-3.0496254,-4.5797825,-5.5096674,-6.0900655,-6.524147,-6.8924723,-1.867647,,3.8367079734802587,0.0,-9.0,6.0,1.0,9630.011,0.0026033756,0.50235605,1.6284165,0.0,1.0,0.0,0.0,0.0,0.0,35.8,0.0,Argentina,9.17264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8800893,,-4.3282447,,-5.206308,,-5.7481833,,-6.155281,,-6.5091105,,0.01232618,0.03348387,0.43636924,,5.658131,3.1919966,9.172435,9.010348,-1.8148148,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,35.9,36.0,0.0,0.0,1,0
Argentina,1973.0,Argentina,1973.0,-2.799605,-4.012324,-4.5938525,-4.825462,-4.907723,-4.9159675,-1.8102189,,3.6263216495514143,6.0,6.0,0.0,1.0,9739.416,0.025590163,0.57665884,2.811754,0.0,1.0,0.0,0.0,0.0,0.0,35.7,0.0,Argentina,9.183936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0496254,,-4.5797825,,-5.5096674,,-6.0900655,,-6.524147,,-6.8924723,,0.0026033756,-0.02023077,0.50235605,,1.6284165,4.8225007,9.17264,9.041926,-1.867647,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,35.8,36.0,0.0,0.0,1,0
Argentina,1974.0,Argentina,1974.0,-2.5571294,-3.4772472,-3.7547424,-3.6983175,-3.505621,-3.24799,-1.7536232,,3.41593532562257,6.0,6.0,1.0,1.0,10105.05,0.025684826,1.8513473,5.5338044,0.0,1.0,0.0,0.0,0.0,0.0,35.6,0.0,Argentina,9.220791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.799605,-2.5248344,-4.012324,-3.777719,-4.5938525,-4.5116897,-4.825462,-4.930629,-4.907723,-5.235007,-4.9159675,-5.511164,0.025590163,0.024537383,0.57665884,,2.811754,9.679526,9.183936,9.118903,-1.8102189,-1.706767,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,35.7,36.0,0.0,0.0,1,0
Argentina,1975.0,Argentina,1975.0,-2.3219361,-2.9725034,-2.985333,-2.692674,-2.288061,-1.8388301,-1.6978418,3.205549,3.2055490016937256,6.0,6.0,2.0,1.0,9935.938,0.017081713,2.4176185,-0.028412104,0.0,1.0,0.0,0.0,0.0,1.0,36.0,0.0,Argentina,9.203914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5571294,-2.7052245,-3.4772472,-4.061252,-3.7547424,-4.8746476,-3.6983175,-5.3636823,-3.505621,-5.728846,-3.24799,-6.05354,0.025684826,-0.015352941,1.8513473,0.3011807,5.5338044,3.0456433,9.220791,9.133232,-1.7536232,-1.761194,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,35.6,36.0,0.0,0.0,1,1
Argentina,1976.0,Argentina,1976.0,-2.505028,-3.2924762,-3.457911,-3.3442907,-3.1451356,-2.9274263,-1.75,,3.389735221862793,0.0,-9.0,0.0,1.0,9581.842,0.020345239,2.6711082,-2.0182514,0.0,1.0,0.0,0.0,0.0,1.0,36.4,1.0,Argentina,9.167625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3219361,-2.8800893,-2.9725034,-4.3282447,-2.985333,-5.206308,-2.692674,-5.7481833,-2.288061,-6.155281,-1.8388301,-6.5091105,0.017081713,0.01232618,2.4176185,0.43636924,-0.028412104,5.658131,9.203914,9.172435,-1.6978418,-1.8148148,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,36.0,35.9,0.0,0.0,1,1
Argentina,1977.0,Argentina,1977.0,-2.6826708,-3.594531,-3.8918085,-3.9266598,-3.8907583,-3.8486857,-1.8014184,,3.5739214420318604,0.0,-9.0,1.0,1.0,10083.815,0.019513011,2.159765,6.934148,0.0,1.0,0.0,0.0,0.0,1.0,36.9,0.0,Argentina,9.218687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.505028,-3.0496254,-3.2924762,-4.5797825,-3.457911,-5.5096674,-3.3442907,-6.0900655,-3.1451356,-6.524147,-2.9274263,-6.8924723,0.020345239,0.0026033756,2.6711082,0.50235605,-2.0182514,1.6284165,9.167625,9.17264,-1.75,-1.867647,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,36.4,35.8,0.0,0.0,1,1
Argentina,1978.0,Argentina,1978.0,-2.8550498,-3.879767,-4.290424,-4.4475155,-4.539899,-4.6288495,-1.8521127,,3.7581076622009277,0.0,-9.0,2.0,1.0,9476.063,0.017124513,2.4164305,-4.506125,0.0,1.0,0.0,0.0,0.0,0.0,37.4,0.0,Argentina,9.156525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6826708,-2.799605,-3.594531,-4.012324,-3.8918085,-4.5938525,-3.9266598,-4.825462,-3.8907583,-4.907723,-3.8486857,-4.9159675,0.019513011,0.025590163,2.159765,0.57665884,6.934148,2.811754,9.218687,9.183936,-1.8014184,-1.8102189,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,36.9,35.7,0.0,0.0,1,1
Argentina,1979.0,Argentina,1979.0,-3.0223424,-4.1492057,-4.6568213,-4.913655,-5.1054044,-5.2899003,-1.902098,,3.942293882369995,0.0,-9.0,3.0,1.0,10278.925,0.023489436,5.4272704,10.222763,0.0,1.0,0.0,0.0,0.0,0.0,37.9,0.0,Argentina,9.237851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8550498,-2.5571294,-3.879767,-3.4772472,-4.290424,-3.7547424,-4.4475155,-3.6983175,-4.539899,-3.505621,-4.6288495,-3.24799,0.017124513,0.025684826,2.4164305,1.8513473,-4.506125,5.5338044,9.156525,9.220791,-1.8521127,-1.7536232,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,37.4,35.6,0.0,0.0,1,1
Argentina,1980.0,Argentina,1980.0,-3.1847196,-4.4037986,-4.993771,-5.3310666,-5.598325,-5.8502903,-1.9513888,4.12648,4.1264801025390625,0.0,-9.0,4.0,1.0,10270.956,0.0340625,6.310933,1.5187839,0.0,1.0,0.0,0.0,0.0,0.0,38.3,0.0,Argentina,9.237076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0223424,-2.3219361,-4.1492057,-2.9725034,-4.6568213,-2.985333,-4.913655,-2.692674,-5.1054044,-2.288061,-5.2899003,-1.8388301,0.023489436,0.017081713,5.4272704,2.4176185,10.222763,-0.028412104,9.237851,9.203914,-1.902098,-1.6978418,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,37.9,36.0,0.0,0.0,1,1
Argentina,1981.0,Argentina,1981.0,-3.1895447,-4.3670473,-4.918314,-5.22744,-5.470951,-5.699007,-1.9586207,,3.9517552852630615,0.0,-8.0,5.0,1.0,9585.207,0.033472527,5.1507053,-5.1897893,0.0,1.0,0.0,0.0,0.0,0.0,38.8,0.0,Argentina,9.167976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1847196,-2.505028,-4.4037986,-3.2924762,-4.993771,-3.457911,-5.3310666,-3.3442907,-5.598325,-3.1451356,-5.8502903,-2.9274263,0.0340625,0.020345239,6.310933,2.6711082,1.5187839,-2.0182514,9.237076,9.167625,-1.9513888,-1.75,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,38.3,36.4,0.0,0.0,1,1
Argentina,1982.0,Argentina,1982.0,-3.31966,-4.5568027,-5.156213,-5.5095,-5.7901044,-6.045889,-2.0,,3.7770304679870605,0.0,-8.0,6.0,1.0,9366.17,0.028653137,2.917155,-0.7356592,0.0,1.0,0.0,0.0,0.0,1.0,39.3,0.0,Argentina,9.144859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1895447,-2.6826708,-4.3670473,-3.594531,-4.918314,-3.8918085,-5.22744,-3.9266598,-5.470951,-3.8907583,-5.699007,-3.8486857,0.033472527,0.019513011,5.1507053,2.159765,-5.1897893,6.934148,9.167976,9.218687,-1.9586207,-1.8014184,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,38.8,36.9,0.0,0.0,1,1
Argentina,1983.0,Argentina,1983.0,-3.014107,-3.9024005,-4.1428103,-4.1375184,-4.0519404,-3.93002,-1.9319727,,3.6023056507110596,8.0,8.0,0.0,1.0,9622.348,0.03218728,3.2735302,4.3490934,0.0,1.0,0.0,0.0,0.0,0.0,39.7,0.0,Argentina,9.171844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.31966,-2.8550498,-4.5568027,-3.879767,-5.156213,-4.290424,-5.5095,-4.4475155,-5.7901044,-4.539899,-6.045889,-4.6288495,0.028653137,0.017124513,2.917155,2.4164305,-0.7356592,-4.506125,9.144859,9.156525,-2.0,-1.8521127,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,39.3,37.4,0.0,0.0,1,1
Argentina,1984.0,Argentina,1984.0,-2.7173934,-3.283412,-3.2093623,-2.9067872,-2.5344472,-2.1340342,-1.8648648,,3.4275808334350586,8.0,8.0,1.0,1.0,9624.404,0.030989548,4.118584,1.5707387,0.0,1.0,0.0,0.0,0.0,0.0,40.2,0.0,Argentina,9.172057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.014107,-3.0223424,-3.9024005,-4.1492057,-4.1428103,-4.6568213,-4.1375184,-4.913655,-4.0519404,-5.1054044,-3.93002,-5.2899003,0.03218728,0.023489436,3.2735302,5.4272704,4.3490934,10.222763,9.171844,9.237851,-1.9319727,-1.902098,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,39.7,37.9,0.0,0.0,1,1
Argentina,1985.0,Argentina,1985.0,-2.4292321,-2.6977887,-2.3492808,-1.8023955,-1.2092352,-0.6092507,-1.7986578,3.252856,3.2528560161590576,8.0,8.0,2.0,1.0,8987.934,0.039150734,3.3645165,-5.1890244,0.0,1.0,0.0,0.0,0.0,0.0,40.6,0.0,Argentina,9.103639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7173934,-3.1847196,-3.283412,-4.4037986,-3.2093623,-4.993771,-2.9067872,-5.3310666,-2.5344472,-5.598325,-2.1340342,-5.8502903,0.030989548,0.0340625,4.118584,6.310933,1.5707387,1.5187839,9.172057,9.237076,-1.8648648,-1.9513888,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,40.2,38.3,0.0,0.0,1,1
Argentina,1986.0,Argentina,1986.0,-2.1493468,-2.1436136,-1.5565631,-0.8110779,-0.051655836,0.6855136,-1.7333333,,3.4628975868224643,8.0,8.0,3.0,1.0,9397.884,0.051619373,1.2491361,6.153377,0.0,1.0,0.0,0.0,0.0,0.0,41.1,0.0,Argentina,9.14824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4292321,-3.1895447,-2.6977887,-4.3670473,-2.3492808,-4.918314,-1.8023955,-5.22744,-1.2092352,-5.470951,-0.6092507,-5.699007,0.039150734,0.033472527,3.3645165,5.1507053,-5.1890244,-5.1897893,9.103639,9.167976,-1.7986578,-1.9586207,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,40.6,38.8,0.0,0.0,1,1
